"student_id","name","email","age","city","registration_date","acquisition_source","plan_type","total_enrollments"
"STU00669","Aditya Wulandari","aditya.wulandari@outlook.com",31,"Surabaya","2024-03-31","Organic","free",6
"STU00562","Olivia Setyowati","olivia.setyowati459@hotmail.com",25,"Medan","2022-12-08","Google","free",1
"STU01520","Eko Nugroho","eko.nugroho956@outlook.com",36,"Yogyakarta","2023-05-13","YouTube","free",2
"STU01431","Maya Hakim","maya.hakim@outlook6058@gmail.com",40,"Makassar","2023-05-16","Google","free",3
"STU00821","Surya Hidayat","surya.hidayat783@yahoo.com",29,"Surabaya","2024-05-13","YouTube","free",8
"STU00251","Bagus Ramadhan","bagus.ramadhan@outlook.com",28,"Jakarta","2022-06-20","Instagram","basic",2
"STU00055","Panji Permadi","panji.permadi741@yahoo.com",33,"Semarang","2023-04-24","YouTube","free",0
"STU00564","Gilang Pratama","gilang.pratama@gmail.com",42,"Bandung","2023-11-14","Instagram","basic",1
"STU02660","Putra Damayanti","putra.damayanti@gmail.com",30,"Bandung","2023-03-30","Organic","free",3
"STU01759","Reno Hakim","reno.hakim@yahoo.com",40,"Bandung","2022-07-03","YouTube","free",4
"STU00285","Diah Wijaya","diah.wijaya@gmail.com",33,"Bandung","2022-11-20","Instagram","free",5
"STU01170","Mawar Rahmawati","mawar.rahmawati@gmail.com",33,"Palembang","2024-05-04","YouTube","free",6
"STU00988","Ratna Nugroho","ratna.nugroho@gmail.com",44,"Semarang","2023-03-01","Instagram","free",1
"STU02289","Wahyu Wijaya","wahyu.wijaya@gmail.com",25,"Yogyakarta","2022-09-03","Instagram","free",6
"STU00933","Permata Saputra","permata.saputra33@yahoo.com",45,"Bandung","2022-01-22","Instagram","free",5
"STU02653","Indah Setyowati","indah.setyowati285@yahoo6144@gmail.com",32,"Yogyakarta","2022-05-06","Referral","basic",3
"STU02249","Yoga Kusuma","yoga.kusuma@hotmail.com",41,"Jakarta","2022-07-12","Google","free",0
"STU00091","Kirana Rahmawati","kirana.rahmawati213@hotmail.com",31,"Medan","2022-09-05","Instagram","free",3
"STU02407","Yuni Cahyani","yuni.cahyani@gmail.com",30,"Denpasar","2024-04-02","Instagram","free",5
"STU00780","Budi Kusuma","budi.kusuma414@outlook.com",44,"Surabaya","2023-06-28","Instagram","free",6
"STU00380","Citra Pertiwi","citra.pertiwi82@outlook.com",33,"Jakarta","2022-04-07","Referral","free",3
"STU02005","Arif Permadi","arif.permadi487@hotmail.com",18,"Surabaya","2023-05-30","Instagram","pro",1
"STU00595","Galih Rahmawati","galih.rahmawati198@outlook.com",27,"Jakarta","2024-05-22","YouTube","basic",3
"STU02320","Aditya Setyowati","aditya.setyowati584@hotmail.com",31,"Jakarta","2024-05-26","YouTube","free",3
"STU02670","Yoga Susanto","yoga.susanto452@outlook.com",44,"Denpasar","2023-05-17","Instagram","basic",6
"STU02489","Maya Cahyani","maya.cahyani175@yahoo.com",21,"Jakarta","2023-10-24","Google","basic",5
"STU00452","Iqbal Pramudita","iqbal.pramudita@outlook.com",18,"Medan","2022-11-21","Organic","free",3
"STU02042","Mega Anggara","mega.anggara524@yahoo.com",32,"Medan","2025-02-15","Instagram","free",3
"STU00843","Putri Anggraini","putri.anggraini881@yahoo.com",43,"Bandung","2025-01-07","Instagram","free",6
"STU01649","Dito Anggraini","dito.anggraini650@gmail.com",30,"Jakarta","2024-01-30","Instagram","free",5
"STU00631","Hendra Putra","hendra.putra@gmail.com",21,"Yogyakarta","2024-11-24","Instagram","basic",8
"STU00214","Dimas Mahendra","dimas.mahendra@gmail.com",34,"Palembang","2024-11-19","Google","free",4
"STU02371","Sinta Hakim","sinta.hakim@outlook.com",40,"Jakarta","2023-08-08","Google","free",0
"STU00738","Satria Kurniawan","satria.kurniawan@outlook.com",29,"Jakarta","2022-10-24","YouTube","free",10
"STU00621","Ayu Susanto","ayu.susanto@gmail.com",36,"Makassar","2024-08-06","Instagram","free",3
"STU02735","Bayu Hapsari","bayu.hapsari@yahoo.com",23,"Medan","2024-08-04","Instagram","free",4
"STU02247","Rizky Permadi","rizky.permadi@yahoo.com",28,"Yogyakarta","2022-02-02","YouTube","free",8
"STU01729","Eka Wibowo","eka.wibowo@yahoo.com",21,"Bandung","2023-05-06","Google","free",0
"STU02951","Sari Wulandari","sari.wulandari292@hotmail.com",39,"Yogyakarta","2024-02-12","Google","pro",2
"STU01002","Surya Pramudita","surya.pramudita@outlook.com",24,"Palembang","2024-11-12","Instagram","basic",1
"STU01591","Budi Hakim","budi.hakim303@yahoo.com",29,"Malang","2024-02-25","Google","basic",3
"STU00963","Nadia Santoso","nadia.santoso@hotmail.com",43,"Bandung","2023-03-20","Instagram","free",5
"STU02062","Eka Iskandar","eka.iskandar912@outlook6726@gmail.com",31,"Semarang","2024-06-23","Google","basic",3
"STU00625","Dewi Permadi","dewi.permadi579@outlook6882@gmail.com",25,"Jakarta","2023-01-21","Referral","free",3
"STU00724","Aditya Hapsari","aditya.hapsari@yahoo.com",33,"Malang","2022-08-27","Google","free",5
"STU01625","Siti Kusuma","siti.kusuma806@outlook.com",35,"Bandung","2022-05-01","Instagram","basic",3
"STU02531","Yuni Hakim","yuni.hakim145@yahoo.com",35,"Jakarta","2025-01-02","Instagram","free",2
"STU00718","Olivia Hidayat","olivia.hidayat@gmail.com",26,"Surabaya","2025-02-07","Instagram","free",1
"STU00979","Adi Anggara","adi.anggara@gmail.com",26,"Jakarta","2024-07-22","TikTok","pro",8
"STU00313","Diah Saputra","diah.saputra@hotmail.com",26,"Bandung","2022-03-29","TikTok","free",3
"STU00922","Yoga Wibowo","yoga.wibowo576@yahoo.com",22,"Jakarta","2022-12-01","Google","free",5
"STU00254","Wahyu Lestari","wahyu.lestari@gmail.com",41,"Jakarta","2024-02-22","Organic","free",1
"STU02768","Fajar Susanto","fajar.susanto@yahoo.com",30,"Bandung","2023-02-16","YouTube","free",11
"STU00876","Wahyu Pratama","wahyu.pratama311@hotmail.com",24,"Bandung","2023-12-22","Google","free",3
"STU02533","Zahra Ramadhan","zahra.ramadhan749@gmail.com",29,"Malang","2024-09-14","Instagram","free",9
"STU02066","Bayu Pramudita","bayu.pramudita35@outlook.com",34,"Bandung","2022-05-24","Referral","basic",8
"STU00581","Krisna Kusuma","krisna.kusuma319@outlook.com",44,"Jakarta","2022-11-05","TikTok","pro",1
"STU00187","Lestari Permadi","lestari.permadi@yahoo.com",30,"Bogor","2024-07-23","Organic","free",1
"STU02988","Maya Susanto","maya.susanto@yahoo.com",45,"Bandung","2022-09-24","Google","free",7
"STU02599","Bayu Wibowo","bayu.wibowo@gmail.com",23,"Jakarta","2024-12-02","YouTube","free",0
"STU00600","Reza Kusuma","reza.kusuma@outlook.com",20,"Bandung","2022-04-17","TikTok","free",0
"STU01249","Nita Putra","nita.putra@gmail.com",24,"Denpasar","2024-04-11","Referral","basic",3
"STU00207","Dito Wulandari","dito.wulandari@yahoo.com",23,"Bogor","2022-06-03","Instagram","pro",3
"STU01383","Sinta Yusuf","sinta.yusuf468@gmail.com",18,"Yogyakarta","2022-09-13","Instagram","free",2
"STU01878","Mawar Anggraini","mawar.anggraini@yahoo.com",34,"Jakarta","2023-02-12","Referral","free",3
"STU02494","Satria Santoso","satria.santoso@outlook.com",45,"Bandung","2022-04-11","TikTok","basic",2
"STU01935","Nadia Lestari","nadia.lestari94@gmail.com",40,"Semarang","2024-08-25","Google","pro",3
"STU02919","Yuni Hapsari","yuni.hapsari@hotmail.com",22,"Yogyakarta","2023-07-23","Organic","basic",0
"STU02166","Zahra Putra","zahra.putra@gmail.com",28,"Denpasar","2022-01-23","Instagram","free",0
"STU02750","Nadia Setiawan","nadia.setiawan@hotmail6072@gmail.com",24,"Bandung","2024-07-28","Referral","free",2
"STU01586","Dimas Rahmawati","dimas.rahmawati943@yahoo9382@gmail.com",24,"Yogyakarta","2022-12-20","Instagram","pro",4
"STU01306","Krisna Hapsari","krisna.hapsari505@hotmail.com",31,"Yogyakarta","2024-06-10","YouTube","free",6
"STU00479","Hendra Cahyani","hendra.cahyani37@hotmail.com",34,"Surabaya","2023-04-07","Instagram","free",1
"STU01282","Tia Wibowo","tia.wibowo@gmail.com",23,"Bandung","2024-04-05","Instagram","basic",0
"STU01510","Hadi Pramudita","hadi.pramudita@outlook.com",43,"Surabaya","2022-12-05","Google","pro",1
"STU00920","Zahra Pramudita","zahra.pramudita762@yahoo.com",24,"Surabaya","2023-09-22","Instagram","free",5
"STU01883","Kirana Anggraini","kirana.anggraini428@yahoo.com",39,"Jakarta","2022-05-08","YouTube","basic",0
"STU00494","Fajar Anggraini","fajar.anggraini@hotmail.com",21,"Bandung","2022-02-13","TikTok","free",5
"STU00305","Gita Hapsari","gita.hapsari298@outlook.com",37,"Palembang","2024-06-01","Instagram","free",3
"STU01885","Zahra Santoso","zahra.santoso@yahoo.com",45,"Jakarta","2025-02-12","Instagram","free",0
"STU00502","Indah Permadi","indah.permadi@yahoo.com",22,"Jakarta","2022-02-01","Instagram","free",3
"STU01802","Surya Lestari","surya.lestari@outlook.com",21,"Surabaya","2023-05-26","Instagram","basic",2
"STU02724","Reno Anggara","reno.anggara@gmail.com",30,"Jakarta","2024-12-15","YouTube","free",0
"STU00235","Aditya Ramadhan","aditya.ramadhan@outlook.com",41,"Jakarta","2024-12-19","YouTube","free",2
"STU01220","Nadia Wibowo","nadia.wibowo437@gmail.com",33,"Jakarta","2024-12-20","Instagram","basic",3
"STU02530","Naufal Wulandari","naufal.wulandari@outlook.com",42,"Surabaya","2023-08-14","Instagram","pro",6
"STU00850","Sari Lestari","sari.lestari@outlook.com",28,"Jakarta","2023-04-22","Google","free",1
"STU01142","Nadia Mahendra","nadia.mahendra@gmail.com",28,"Tangerang","2024-01-29","Google","free",4
"STU00970","Yuni Pratama","yuni.pratama902@gmail.com",30,"Jakarta","2022-10-31","Google","free",4
"STU00888","Putri Setiawan","putri.setiawan@yahoo.com",41,"Jakarta","2023-06-10","TikTok","free",1
"STU02281","Aditya Pratama","aditya.pratama460@gmail.com",21,"Denpasar","2024-09-01","Instagram","free",4
"STU01500","Budi Putra","budi.putra@hotmail.com",44,"Jakarta","2025-01-12","Google","free",0
"STU00063","Mawar Anggara","mawar.anggara@outlook.com",20,"Medan","2022-12-18","YouTube","free",4
"STU02128","Rizky Pratama","rizky.pratama840@gmail.com",42,"Bandung","2023-07-20","Instagram","free",2
"STU01763","Lestari Nugroho","lestari.nugroho687@yahoo.com",40,"Surabaya","2023-01-13","Instagram","basic",7
"STU00465","Rahmat Setyowati","rahmat.setyowati@yahoo.com",20,"Yogyakarta","2022-02-19","Google","free",2
"STU01557","Kirana Hapsari","kirana.hapsari@hotmail.com",19,"Jakarta","2022-01-13","YouTube","free",5
"STU00536","Citra Anggara","citra.anggara740@outlook.com",42,"Jakarta","2022-07-18","Instagram","free",0
"STU01268","Galih Cahyani","galih.cahyani@yahoo.com",30,"Bandung","2024-02-13","YouTube","free",8
"STU00454","Intan Saputra","intan.saputra156@outlook.com",38,"Jakarta","2025-02-27","YouTube","free",1
"STU02771","Winda Setyowati","winda.setyowati@gmail.com",23,"Surabaya","2024-12-14","TikTok","basic",11
"STU01074","Maya Permadi","maya.permadi@outlook.com",36,"Semarang","2024-07-29","TikTok","pro",4
"STU01528","Citra Pertiwi","citra.pertiwi@gmail.com",23,"Malang","2024-01-08","Google","basic",0
"STU01438","Putra Anggraini","putra.anggraini975@yahoo2240@gmail.com",22,"Denpasar","2022-02-27","YouTube","free",5
"STU01480","Diah Maulana","diah.maulana@hotmail.com",27,"Jakarta","2023-02-13","Referral","free",0
"STU00590","Mawar Rahmawati","mawar.rahmawati298@yahoo.com",43,"Jakarta","2024-01-31","Google","free",0
"STU01300","Diah Yusuf","diah.yusuf@gmail5199@gmail.com",37,"Jakarta","2022-05-26","Google","basic",2
"STU02662","Hadi Wijaya","hadi.wijaya799@outlook.com",18,"Bandung","2023-01-14","Instagram","basic",4
"STU01558","Dimas Kusuma","dimas.kusuma@hotmail.com",33,"Denpasar","2024-10-09","Instagram","pro",2
"STU00267","Budi Setyowati","budi.setyowati558@outlook.com",21,"Jakarta","2024-11-13","YouTube","free",2
"STU01364","Eka Lestari","eka.lestari@gmail6697@gmail.com",45,"Bogor","2024-10-13","Organic","free",2
"STU01278","Hadi Iskandar","hadi.iskandar@outlook.com",31,"Palembang","2023-09-02","Google","basic",0
"STU02945","Yoga Santoso","yoga.santoso636@yahoo9184@gmail.com",28,"Jakarta","2023-12-05","Instagram","free",3
"STU01619","Vina Pratama","vina.pratama@gmail.com",41,"Palembang","2022-04-12","Instagram","free",0
"STU00559","Permata Santoso","permata.santoso275@yahoo.com",45,"Denpasar","2024-04-17","Google","basic",3
"STU02413","Rahmat Anggara","rahmat.anggara@outlook.com",36,"Bogor","2022-01-05","Instagram","free",7
"STU00586","Reza Maulana","reza.maulana@yahoo.com",24,"Jakarta","2024-06-15","Referral","free",5
"STU02194","Reno Anggara","reno.anggara816@gmail.com",36,"Surabaya","2022-09-29","Instagram","free",6
"STU00131","Rizky Wibowo","rizky.wibowo128@outlook.com",20,"Jakarta","2023-12-02","Instagram","free",6
"STU00617","Intan Pratama","intan.pratama@hotmail.com",31,"Jakarta","2022-05-06","YouTube","free",3
"STU01455","Bayu Pertiwi","bayu.pertiwi@yahoo.com",21,"Surabaya","2022-07-04","Instagram","free",0
"STU00334","Intan Pertiwi","intan.pertiwi949@yahoo.com",32,"Makassar","2024-05-27","Referral","basic",3
"STU01613","Hendra Saputra","hendra.saputra@hotmail.com",22,"Bandung","2024-06-11","Instagram","basic",2
"STU00143","Gilang Permadi","gilang.permadi200@yahoo.com",45,"Medan","2024-12-01","Referral","free",11
"STU00361","Arif Damayanti","arif.damayanti921@yahoo.com",18,"Denpasar","2023-11-02","Instagram","basic",0
"STU01251","Reno Wijaya","reno.wijaya718@gmail.com",35,"Bandung","2024-09-08","YouTube","free",3
"STU02645","Yoga Iskandar","yoga.iskandar@gmail.com",22,"Bandung","2024-01-03","TikTok","basic",7
"STU02620","Dito Kurniawan","dito.kurniawan@gmail.com",33,"Makassar","2022-10-05","Instagram","basic",0
"STU01964","Reza Nugroho","reza.nugroho764@hotmail.com",41,"Yogyakarta","2025-01-08","Google","free",3
"STU00801","Arif Cahyani","arif.cahyani@yahoo.com",36,"Bekasi","2024-12-22","Google","basic",3
"STU00627","Putri Kusuma","putri.kusuma373@outlook.com",42,"Bogor","2024-12-07","Organic","basic",2
"STU00221","Umi Lestari","umi.lestari@hotmail8322@gmail.com",41,"Yogyakarta","2024-03-07","Instagram","basic",0
"STU00258","Indah Anggara","indah.anggara884@yahoo.com",24,"Denpasar","2024-10-01","Instagram","free",0
"STU02841","Yoga Maulana","yoga.maulana959@gmail.com",39,"Bekasi","2023-08-21","Instagram","free",2
"STU01603","Yoga Hakim","yoga.hakim548@hotmail.com",23,"Medan","2024-03-06","Instagram","basic",10
"STU02712","Eko Pratama","eko.pratama@outlook.com",37,"Jakarta","2023-08-09","Instagram","free",3
"STU00833","Tia Hakim","tia.hakim@hotmail.com",37,"Surabaya","2022-06-05","Google","basic",8
"STU02537","Hana Rahmawati","hana.rahmawati@gmail.com",34,"Malang","2023-02-02","Google","free",3
"STU01855","Reza Pramudita","reza.pramudita@outlook.com",31,"Jakarta","2023-04-23","Referral","basic",4
"STU01714","Olivia Hakim","olivia.hakim@outlook.com",39,"Medan","2022-11-06","Referral","free",1
"STU02011","Hendra Ramadhan","hendra.ramadhan@yahoo.com",44,"Jakarta","2025-02-02","YouTube","free",10
"STU01362","Wahyu Lestari","wahyu.lestari@hotmail.com",18,"Surabaya","2023-11-25","Instagram","free",4
"STU00984","Mawar Pertiwi","mawar.pertiwi@gmail.com",41,"Jakarta","2022-09-28","Google","basic",6
"STU01688","Ferdi Wijaya","ferdi.wijaya@outlook.com",25,"Bogor","2024-09-07","Google","free",3
"STU01228","Putra Putra","putra.putra751@outlook.com",41,"Jakarta","2024-05-20","Organic","basic",3
"STU02979","Olivia Santoso","olivia.santoso@outlook.com",22,"Jakarta","2023-12-27","Google","free",11
"STU00551","Nadia Putra","nadia.putra@gmail.com",34,"Medan","2023-03-15","TikTok","free",6
"STU00626","Yuni Putra","yuni.putra303@outlook.com",40,"Bogor","2024-06-19","Referral","free",1
"STU02258","Mawar Maulana","mawar.maulana28@hotmail.com",33,"Palembang","2024-06-20","Google","basic",4
"STU00882","Eko Setyowati","eko.setyowati940@hotmail.com",19,"Semarang","2022-11-16","Organic","free",6
"STU02543","Olivia Hakim","olivia.hakim@gmail.com",22,"Yogyakarta","2024-05-26","Google","pro",0
"STU02820","Rizky Mahendra","rizky.mahendra573@outlook.com",21,"Surabaya","2023-12-27","YouTube","basic",6
"STU01899","Eka Ramadhan","eka.ramadhan@hotmail.com",35,"Jakarta","2024-02-27","YouTube","basic",6
"STU02141","Intan Damayanti","intan.damayanti471@yahoo.com",30,"Surabaya","2022-04-13","Instagram","free",6
"STU00736","Indah Putra","indah.putra@yahoo.com",45,"Jakarta","2022-11-20","Instagram","basic",9
"STU01762","Ferdi Nugroho","ferdi.nugroho166@gmail.com",38,"Surabaya","2022-08-06","YouTube","free",0
"STU01942","Hendra Anggara","hendra.anggara@outlook.com",33,"Bandung","2023-04-17","Instagram","free",0
"STU02519","Luthfi Wulandari","luthfi.wulandari813@yahoo.com",22,"Surabaya","2023-03-27","Instagram","free",3
"STU01920","Wahyu Kurniawan","wahyu.kurniawan@yahoo.com",44,"Denpasar","2024-06-16","YouTube","free",3
"STU01312","Adi Putra","adi.putra@outlook.com",27,"Denpasar","2022-03-24","YouTube","basic",11
"STU01244","Nadia Anggraini","nadia.anggraini923@yahoo.com",33,"Denpasar","2024-02-14","YouTube","free",5
"STU01108","Winda Setiawan","winda.setiawan@gmail.com",34,"Yogyakarta","2024-10-30","Instagram","free",3
"STU00923","Ayu Hakim","ayu.hakim@hotmail.com",23,"Surabaya","2025-02-24","Organic","pro",1
"STU02422","Ayu Nugroho","ayu.nugroho736@gmail.com",39,"Jakarta","2022-08-02","YouTube","free",0
"STU01119","Eka Anggara","eka.anggara@outlook.com",24,"Surabaya","2024-08-06","Google","free",2
"STU00782","Dewi Hakim","dewi.hakim613@yahoo.com",23,"Yogyakarta","2022-07-25","Instagram","basic",4
"STU00759","Vina Kurniawan","vina.kurniawan@yahoo.com",38,"Surabaya","2023-11-08","Instagram","basic",3
"STU00191","Rizky Kurniawan","rizky.kurniawan113@hotmail.com",20,"Jakarta","2023-11-06","YouTube","pro",5
"STU01614","Indah Setiawan","indah.setiawan966@hotmail.com",28,"Surabaya","2024-11-15","TikTok","free",3
"STU00774","Vina Saputra","vina.saputra@outlook.com",25,"Medan","2022-06-22","YouTube","free",9
"STU02924","Putra Lestari","putra.lestari301@gmail.com",40,"Bandung","2023-01-05","Instagram","free",10
"STU01761","Tia Permadi","tia.permadi@outlook2246@gmail.com",22,"Yogyakarta","2023-03-06","Google","free",10
"STU01489","Satria Kurniawan","satria.kurniawan767@outlook.com",36,"Bandung","2023-04-29","YouTube","free",5
"STU00513","Kirana Anggraini","kirana.anggraini241@outlook.com",21,"Bandung","2022-06-08","TikTok","pro",6
"STU01190","Budi Iskandar","budi.iskandar681@outlook.com",38,"Makassar","2023-11-25","Google","free",11
"STU02680","Vina Rahmawati","vina.rahmawati@outlook.com",38,"Bandung","2024-11-15","Instagram","free",4
"STU00701","Yuni Anggraini","yuni.anggraini@gmail.com",32,"Surabaya","2024-09-11","TikTok","basic",11
"STU02682","Adi Wibowo","adi.wibowo42@gmail.com",41,"Yogyakarta","2023-05-17","Instagram","free",3
"STU00203","Gilang Wibowo","gilang.wibowo@hotmail.com",43,"Jakarta","2022-01-22","YouTube","free",5
"STU01634","Vina Cahyani","vina.cahyani640@yahoo.com",33,"Surabaya","2023-02-19","YouTube","basic",6
"STU00280","Eko Saputra","eko.saputra@hotmail.com",34,"Jakarta","2023-03-26","Instagram","free",1
"STU00458","Mawar Yusuf","mawar.yusuf@gmail.com",19,"Tangerang","2022-03-02","Instagram","free",0
"STU01425","Hadi Setyowati","hadi.setyowati@hotmail.com",30,"Jakarta","2025-02-08","YouTube","free",2
"STU01103","Indah Maulana","indah.maulana893@gmail.com",37,"Malang","2022-04-17","Instagram","free",2
"STU01231","Diah Kusuma","diah.kusuma@hotmail9314@gmail.com",18,"Semarang","2022-06-06","Instagram","free",3
